Activity Id,Date,Type,Distance (mi),Duration,Average Pace,Average Speed (mph),Calories Burned,Climb (ft),Average Heart Rate (bpm),GPX File,Average Pace (seconds)
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.37144946385619,34:07:00,10:13,5.6667612607607545,496.00796713650095,177.0227612229992,164.8907887515426,2023-08-11-201935.gpx,612.786529481086
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.28476033755537,24:14:00,10:23,5.840851445824948,354.0015958005045,131.06145836116758,144.9802006891979,2023-08-09-194525.gpx,622.9744386234465
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.065128037897291,20:04,9:52,6.160996055724969,301.93190148131316,93.05939709379965,156.83525854126924,2024-06-11-164314.gpx,591.9118074593936
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.031769322299665,29:30:00,9:31,6.413450524797704,467.08922665955964,144.8673098564406,160.94839151137447,2023-10-08-120433.gpx,571.1408324803576
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,4.0209175933825305,44:23:00,11:05,5.44155375466464,592.1065679986882,218.76300112635604,156.7220453515379,2023-08-14-190717.gpx,665.0593484729817
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,1.8013053030967607,18:52,9:23,6.431932243412921,299.86190932716164,77.92180519555616,157.09204479627675,2024-06-20-194818.gpx,563.0658567127628
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.9461188407177934,20:04,9:52,6.169440321611369,301.83483549821153,92.9389670003656,156.7636314407581,2024-06-11-164314.gpx,592.0862545012905
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,2.028700894700169,18:09,9:29,6.2511721044823005,287.94092727595387,95.91770962569964,156.0217195528633,2023-10-03-082352.gpx,569.1099337930857
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.021846411719571,31:27:00,10:25,5.727879353380058,456.9971724085136,146.0354814543098,165.00716124992329,2023-10-04-095707.gpx,625.1798299598076
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.015460964727996,41:58:00,10:23,5.643263528397447,591.8177923543124,167.07872220866827,148.91965796015762,2023-09-09-185703.gpx,622.9083573952531
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.9450222113843583,43:40:00,10:52,5.3508791624939915,585.9859581300301,210.88037967190294,154.89923417976726,2023-09-11-211315.gpx,652.0453823051248
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,-0.03329828257497703,0:01,,5.721865312678039,0.0252750837805795,0.03398320380752694,151.91645759285245,2024-06-11-170300.gpx,627.1438081965227
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.8993168399718594,31:27:00,10:25,5.637840017650088,457.20369488768,145.6999289000453,164.94005732056237,2023-10-04-095707.gpx,624.9671043697596
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.3615921209679573,25:08:00,11:11,5.170409903257918,332.00968892520734,133.9062263580108,149.07852367883635,2023-08-02-211805.gpx,670.9675460316704
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.37371312868361,36:06:00,10:45,5.522564387597472,500.00493190274625,189.9500706520302,157.97377619738143,2023-08-03-194206.gpx,645.0174559081062
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.8873889014139427,28:49:00,10:07,6.096043463666503,428.89807888689137,139.04742881685726,156.75979218843858,2023-09-25-183732.gpx,606.9635006467765
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,2.1072219005347437,18:52,9:23,6.430915520124066,299.840705436093,78.06266425381364,157.0215023429969,2024-06-20-194818.gpx,563.1026764533262
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.036759123775484,31:27:00,10:25,5.750803396441378,457.06776856534026,146.06173210495007,164.91343906754875,2023-10-04-095707.gpx,624.8082881440507
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.063131007561599,41:58:00,10:23,5.779117940423616,592.0065719860874,166.98982599402063,149.05399214942162,2023-09-09-185703.gpx,622.8785930331401
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,1.8543557254838432,18:52,9:23,6.582589538873323,300.2566799414532,78.05303195774641,157.0486058828891,2024-06-20-194818.gpx,563.0466593377429
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.8955951337581762,45:06:00,11:14,5.503659651330902,598.9292156491543,144.87881139245167,165.93327960334102,2023-09-16-191230.gpx,673.9697070020793
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,3.8709126893995704,41:58:00,10:23,5.777406572526051,592.311624774743,166.88693894566785,148.99131597703567,2023-09-09-185703.gpx,623.07542948136
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.7989418540839326,43:40:00,10:52,5.516630741468374,585.788211252401,211.11573884949706,155.07908825572005,2023-09-11-211315.gpx,652.0719378085017
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,2.989771019865615,29:30:00,9:31,6.363264138433208,466.9013583341095,145.14054818763034,160.8625782547942,2023-10-08-120433.gpx,571.1589368539976
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.3484432791340772,34:07:00,10:13,5.753249916261779,496.0981305727426,177.08351635921474,164.8801183379041,2023-08-11-201935.gpx,612.8606524049178
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.2146832273354824,25:08:00,11:11,5.316082975936913,331.93214756609035,133.87060383949608,149.1172788740982,2023-08-02-211805.gpx,671.196812265668
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.2860236882282763,25:52:00,12:01,5.038182890800365,318.12467844272135,111.89174470853558,156.6551076006871,2023-07-27-202935.gpx,720.7882402956988
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.1318250054539107,25:52:00,12:01,5.164074487654317,318.0733616315602,112.10905582406352,156.71324903351237,2023-07-27-202935.gpx,720.9805249220736
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.144819779706144,43:40:00,10:52,5.523908534523779,586.0744783081592,211.064442686559,154.98687908495808,2023-09-11-211315.gpx,651.9875867412552
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.411577613773879,36:06:00,10:45,5.669737477790983,500.04675257648114,190.1087763973177,158.02132813497334,2023-08-03-194206.gpx,645.1126562890778
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.081528023872201,24:06:00,11:25,5.286751562936461,315.0272142641433,81.98882079482658,156.63355959365933,2024-06-13-162503.gpx,685.083511127195
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.082372871425189,25:08:00,11:11,5.435603036903797,331.9215760846034,134.1392889939417,149.0839170469177,2023-08-02-211805.gpx,671.0614439171756
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,1.9715194842876251,22:34,10:29,5.508590114659186,321.97091222093775,150.8452504134277,160.13200065284508,2024-06-19-125649.gpx,629.2175987511207
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.3369855305685383,34:07:00,10:13,5.892386610441039,496.0176928826993,177.0777906200304,164.9114313107813,2023-08-11-201935.gpx,613.1571804625318
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,1.9453996568340597,19:28,9:41,6.218643587364092,243.40222039905532,339.9293427263671,158.97167577087245,2024-06-11-164323.gpx,580.783222076239
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.1339986034092364,20:04,9:52,6.004564302246465,302.0240902134163,92.99327780253385,156.72804401801372,2024-06-11-164314.gpx,591.8373077646866
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.8613374094963118,18:09,9:29,6.170653340100246,288.0177177423056,95.92468181834593,156.05110543498307,2023-10-03-082352.gpx,568.8783407996158
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.08848722352343,20:04,9:52,6.1250099693079285,302.06376005593665,92.79070111952876,156.6684589613528,2024-06-11-164314.gpx,592.1924376700307
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,4.044847045373061,45:06:00,11:14,5.293474390423073,598.9879771858697,144.9442991965208,165.99768201491176,2023-09-16-191230.gpx,673.9551226203922
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.9790490620548074,43:40:00,10:52,5.6373086028899095,586.1836343314887,211.08793278268834,154.96792763709303,2023-09-11-211315.gpx,651.9514781507161
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.4279666758035656,36:06:00,10:45,5.660296297107166,499.9411149925688,190.05150058675795,158.00056981848743,2023-08-03-194206.gpx,645.0045610716218
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.0440586165152146,31:27:00,10:25,5.888776021683822,456.95337459945796,146.1911652824743,164.89197143284892,2023-10-04-095707.gpx,624.8628198376971
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.1134357684299583,29:30:00,9:31,6.31438059846654,467.00411833248444,144.92077529184607,161.17865760051905,2023-10-08-120433.gpx,570.8809092954458
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.8666611596780482,39:09:00,10:46,5.724199305186045,539.0072999961274,175.0312185691121,159.19668996356918,2023-08-07-191444.gpx,645.9025167159103
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,3.9846910264680315,44:23:00,11:05,5.446842147903731,591.9592983481003,219.03880643230235,156.64436658518005,2023-08-14-190717.gpx,665.1757907565602
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,2.0017625470475116,18:09,9:29,6.26855018401027,288.0251987735662,95.94511483001791,156.04643439136498,2023-10-03-082352.gpx,569.0722994992171
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.2743252739753768,36:06:00,10:45,5.630219112764167,500.03623473034475,190.03348340788398,158.07561356171047,2023-08-03-194206.gpx,645.0234692631577
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,2.1625213457117267,22:34,10:29,5.551413906743572,321.97481006399033,151.12598206846772,160.05778868415132,2024-06-19-125649.gpx,628.8580178107101
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.198586428524917,43:40:00,10:52,5.711944301984584,585.9760132728975,211.1305432664714,155.07571965217477,2023-09-11-211315.gpx,652.1960066882613
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.8678123129999484,45:06:00,11:14,5.413143118152271,598.9689491081818,145.09587170101636,166.11062591537492,2023-09-16-191230.gpx,674.0506159070276
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.9092943728742964,18:09,9:29,6.260404909609546,287.772092792392,95.93113986787621,156.104170882045,2023-10-03-082352.gpx,569.0269383509183
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.3259101349175553,36:06:00,10:45,5.502883404132081,500.0916548045328,190.0327804642091,157.85897294656482,2023-08-03-194206.gpx,645.0095245094892
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.881453924375059,45:06:00,11:14,5.30787360934181,598.8735840019385,144.8795601752537,165.96932735376092,2023-09-16-191230.gpx,673.913264246335
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.8913131964180303,20:04,9:52,6.260385995112662,301.8602963850351,92.93828597102312,156.90597717338258,2024-06-11-164314.gpx,592.0233404112073
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.0484942356216753,20:04,9:52,5.929143813479682,301.8848469857546,93.11786051770608,156.60559141334573,2024-06-11-164314.gpx,591.9036653813386
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.3662780871331153,34:07:00,10:13,5.871067579601852,496.0394484087559,176.98848496108718,165.08320617117036,2023-08-11-201935.gpx,612.9811345631728
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.20134619530607,25:08:00,11:11,5.25468141817006,332.0344710294904,133.72060243666218,149.021202442753,2023-08-02-211805.gpx,670.9892624631375
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.108564654080103,20:04,9:52,6.12765485914481,302.0612731080624,92.9087715902823,156.7201259989123,2024-06-11-164314.gpx,591.940404927855
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.100418268811801,31:27:00,10:25,5.80322762485367,456.84844184202507,145.98328694641026,165.12272583920205,2023-10-04-095707.gpx,625.1087822987487
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,2.108714268422337,18:09,9:29,6.320166878005325,287.9672697891217,96.07412916367379,155.89054128343324,2023-10-03-082352.gpx,568.9383146855694
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,2.124756390733552,19:41,9:49,6.012365235033378,295.04374613793436,76.86124197084969,143.9356053816751,2024-06-16-175103.gpx,589.1453737976683
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.9137907420877753,18:09,9:29,6.33297914199743,288.0754528461972,95.95642334218726,156.12429800693542,2023-10-03-082352.gpx,568.8396339363811
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.0314027622510458,31:27:00,10:25,5.892421105154909,456.93219635899237,145.9488816071216,164.9193094671281,2023-10-04-095707.gpx,625.0581104498839
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,0.10878663309962398,0:01,,5.716618367123503,-0.002384003595530673,0.1363888991936526,151.99537731535582,2024-06-11-170300.gpx,627.2863891158045
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.116751434155936,29:30:00,9:31,6.3248432356737,467.01500081770666,145.03597814982376,160.96289718489368,2023-10-08-120433.gpx,571.0381073593625
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.9546204282033672,20:04,9:52,6.123919374264841,302.1714454781472,92.96637581674763,156.63129459544035,2024-06-11-164314.gpx,592.0992240082367
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,2.0620351988522176,22:34,10:29,5.660231201100968,322.11670280421095,151.15339958384203,159.81128633179344,2024-06-19-125649.gpx,629.0212978852406
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,1.8480738862108423,20:25,10:06,6.041964128211402,247.47276417857174,338.9504989681238,155.00296372817783,2024-06-13-162553.gpx,606.0179561914688
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.8786117772977637,43:40:00,10:52,5.5590932503168915,585.9672697654345,211.0465187693299,155.20456979464575,2023-09-11-211315.gpx,651.9994400473837
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.898785711384817,28:49:00,10:07,5.978645101517125,428.89781443498094,139.0352654724923,156.72884172457773,2023-09-25-183732.gpx,606.9485744606612
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.1509984232267154,25:52:00,12:01,4.9313222486856,317.8105755928205,111.80795495520363,156.66665477822767,2023-07-27-202935.gpx,720.8370403110488
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.548767277433566,39:09:00,10:46,5.621494700495638,539.0839941182663,174.88274283262763,158.97038577859047,2023-08-07-191444.gpx,646.0619159525393
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.9494305941586347,28:49:00,10:07,6.006238805387898,429.17349765533515,138.86408497969418,156.61781891239457,2023-09-25-183732.gpx,607.0061996316812
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.153742675290454,31:27:00,10:25,5.824445468686265,457.05190336435874,145.92447903228347,164.96718150459154,2023-10-04-095707.gpx,625.0589744331231
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.886201898206364,28:49:00,10:07,6.021029174871424,429.15261165651845,139.13012157197232,156.66927855174097,2023-09-25-183732.gpx,607.0574618749818
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.9494959383208823,20:38,10:47,5.547829500289371,284.98886533520607,107.14522915208599,141.98481729892035,2023-08-06-104332.gpx,646.9975578759115
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.7974522873916428,21:09,11:47,5.180312881147174,275.8035633021749,95.03440361885605,156.74986306397247,2023-11-26-161412.gpx,706.9595902813307
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.020165889454058,20:04,9:52,6.0451001742214645,302.00772194576234,93.13745028375375,156.6098469116819,2024-06-11-164314.gpx,591.950003240805
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.561800696172249,25:55:00,9:50,5.951396717598453,397.0991700975479,133.06774406621273,157.07445774863768,2023-10-02-092101.gpx,589.9603642561356
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,4.089442113692026,45:06:00,11:14,5.274972309265078,599.0772885099417,145.11809953373776,166.0806458121295,2023-09-16-191230.gpx,673.9633161856333
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.9822811179018776,31:27:00,10:25,5.838549910909196,457.0250137490615,145.9064767866874,164.86278855176653,2023-10-04-095707.gpx,625.0191707887227
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.0162218767733098,22:25,9:50,6.074018555438,337.0533183398595,107.03706473353166,173.98921330591864,2023-09-26-204557.gpx,590.2354283935568
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,3.935554382601496,44:01:00,10:54,5.526063905712096,595.1938437949159,166.83440912715403,153.98409708497385,2023-09-06-192913.gpx,653.9488948906376
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,4.0158434421488005,45:06:00,11:14,5.399005294594172,598.9032098338994,145.14967094178394,165.8600288645497,2023-09-16-191230.gpx,674.030492992041
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.1413764079942164,25:52:00,12:01,4.949458800559165,317.9186737835746,112.17453349160638,156.5877827800807,2023-07-27-202935.gpx,721.1028552559053
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.1822951129191868,22:25,9:50,6.2488836872655416,336.9381106241601,106.77453194288324,174.0454787211042,2023-09-26-204557.gpx,590.0732800421671
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.046041341388135,24:06:00,11:25,5.24760912314477,314.99441755422674,81.91690139945396,156.6577483555206,2024-06-13-162503.gpx,684.9574634366347
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.342754390281441,24:14:00,10:23,5.77560220948134,353.8332683462404,130.82385030149788,144.89222321372915,2023-08-09-194525.gpx,622.9235434508366
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.236033664807757,43:40:00,10:52,5.586598791205532,586.1047813372498,210.90209848071834,154.96746511320117,2023-09-11-211315.gpx,652.0411836871571
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.01020215001546,41:58:00,10:23,5.589114257474222,592.02681037613,166.95623956608932,149.04516703463685,2023-09-09-185703.gpx,622.8978015890558
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.961484918341695,45:06:00,11:14,5.279332818870107,599.0087746543331,144.94916636948116,166.14504858792492,2023-09-16-191230.gpx,673.7816890480782
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.0048856223596196,31:27:00,10:25,5.837150155905554,457.069447358622,145.9357478795542,164.88698496867912,2023-10-04-095707.gpx,625.0746961957896
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.1731454066938465,36:06:00,10:45,5.638155550707381,499.9060372621354,189.90671188723425,158.04723191837857,2023-08-03-194206.gpx,645.0503844837764
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.9769009162057734,18:09,9:29,6.363134309775334,287.8732638694412,96.09558320732549,156.0237015631792,2023-10-03-082352.gpx,568.8084872000734
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.699703010749923,39:09:00,10:46,5.63414847022643,538.7054571660962,174.9654931495766,158.95078058689555,2023-08-07-191444.gpx,646.1680911829956
